Lab_id,SampleType,SampleId,ceramideName,Unit,replicate,Protocol,Instrument,MassAnalyzerType,C_SinglePoint,Calibration Line 1,Calibration Line 2,Avg_C_Adj
14,NIST hTAG,hTAG 1,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,2.161137679,2.107601021,2.061754062,2.084677541
14,NIST hTAG,hTAG 1,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,2.102800423,2.050004126,2.005507987,2.027756057
14,NIST hTAG,hTAG 1,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.640658604,0.63391561,0.63758627,0.63575094
14,NIST hTAG,hTAG 1,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.607098464,0.599680365,0.603404302,0.601542333
14,NIST hTAG,hTAG 1,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.628240744,0.621247949,0.624938322,0.623093136
14,NIST hTAG,hTAG 2,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.224636922,0.139139511,0.137987041,0.138563276
14,NIST hTAG,hTAG 2,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.226513103,0.140322099,0.139160021,0.13974106
14,NIST hTAG,hTAG 2,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.226354663,0.140222232,0.139060966,0.139641599
14,NIST hTAG,hTAG 2,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.032760894,0.049877583,0.04903711,0.049457347
14,NIST hTAG,hTAG 2,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.032013559,0.048706091,0.047884485,0.048295288
14,NIST hTAG,hTAG 2,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.032647608,0.049700001,0.048862388,0.049281194
14,NIST hTAG,hTAG 2,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,2.35999342,2.303933071,2.253481536,2.278707304
14,NIST hTAG,hTAG 2,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,2.16851375,2.114883482,2.068865727,2.091874604
14,NIST hTAG,hTAG 2,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,2.167273465,2.113658937,2.067669902,2.09066442
14,NIST hTAG,hTAG 2,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.667744621,0.661546497,0.665174158,0.663360328
14,NIST hTAG,hTAG 2,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.634767858,0.627906364,0.631586376,0.62974637
14,NIST hTAG,hTAG 2,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.695541004,0.68990204,0.693485574,0.691693807
14,NIST hTAG,hTAG 3,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.220780404,0.136708684,0.135575962,0.136142323
14,NIST hTAG,hTAG 3,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.224044904,0.138766353,0.137616914,0.138191633
14,NIST hTAG,hTAG 3,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.217913828,0.134901834,0.133783791,0.134342813
14,NIST hTAG,hTAG 3,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.033114834,0.050432405,0.049582996,0.050007701
14,NIST hTAG,hTAG 3,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.034021394,0.051853491,0.050981195,0.051417343
14,NIST hTAG,hTAG 3,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.034208614,0.052146969,0.051269947,0.051708458
14,NIST hTAG,hTAG 3,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,2.162484822,2.108931067,2.063052915,2.085991991
14,NIST hTAG,hTAG 3,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,2.272485096,2.21753532,2.169110072,2.193322696
14,NIST hTAG,hTAG 3,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,2.250389623,2.195720262,2.147806642,2.171763452
14,NIST hTAG,hTAG 3,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.71167839,0.70636405,0.709921966,0.708143008
14,NIST hTAG,hTAG 3,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.673508527,0.667426351,0.671044862,0.669235607
14,NIST hTAG,hTAG 3,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.668184326,0.661995047,0.66562201,0.663808529
14,NIST hTAG,hTAG 4,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.223993352,0.138733858,0.137584684,0.138159271
14,NIST hTAG,hTAG 4,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.222675109,0.137902948,0.136760524,0.137331736
14,NIST hTAG,hTAG 4,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.218941775,0.135549766,0.134426459,0.134988113
14,NIST hTAG,hTAG 4,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.035850926,0.054721391,0.053802906,0.054262148
14,NIST hTAG,hTAG 4,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.032154453,0.048926951,0.048101788,0.048514369
14,NIST hTAG,hTAG 4,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.034910493,0.053247206,0.052352464,0.052799835
14,NIST hTAG,hTAG 4,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,2.352867632,2.296897717,2.246611182,2.271754449
14,NIST hTAG,hTAG 4,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,2.320588702,2.265028441,2.215489336,2.240258888
14,NIST hTAG,hTAG 4,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,2.299031052,2.243744381,2.194704451,2.219224416
14,NIST hTAG,hTAG 4,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.66901469,0.662842114,0.66646776,0.664654937
14,NIST hTAG,hTAG 4,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.709252308,0.703889164,0.707450932,0.705670048
14,NIST hTAG,hTAG 4,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.709087533,0.703721074,0.707283104,0.705502089
14,NIST hTAG,hTAG 5,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.227095641,0.140689282,0.139524222,0.140106752
14,NIST hTAG,hTAG 5,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.219905739,0.136157369,0.135029125,0.135593247
14,NIST hTAG,hTAG 5,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.22118958,0.136966595,0.135831777,0.136399186
14,NIST hTAG,hTAG 5,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.034273822,0.052249187,0.051370518,0.051809852
14,NIST hTAG,hTAG 5,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.035301993,0.053860907,0.05295628,0.053408593
14,NIST hTAG,hTAG 5,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.032371081,0.049266528,0.048435896,0.048851212
14,NIST hTAG,hTAG 5,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,2.197276743,2.143281441,2.096597669,2.119939555
14,NIST hTAG,hTAG 5,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,2.224697575,2.170354274,2.123035562,2.146694918
14,NIST hTAG,hTAG 5,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,2.078386342,2.025899886,1.981969064,2.003934475
14,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.67828539,0.672299307,0.675910234,0.67410477
14,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.710738465,0.705405217,0.708964626,0.707184921
14,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.649341171,0.642772838,0.646429715,0.644601276
14,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.242322179,0.15028682,0.14904379,0.149665305
14,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.236180965,0.146415912,0.145204328,0.14581012
14,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.227831183,0.141152907,0.13998408,0.140568493
14,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.033829354,0.051552457,0.050685009,0.051118733
14,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.03447557,0.052565439,0.051681677,0.052123558
14,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.034215054,0.052157064,0.051279879,0.051718471
14,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,2.2451308,2.19052818,2.142736329,2.166632254
14,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,2.226353157,2.171988845,2.124631798,2.148310322
14,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,2.378929583,2.322628914,2.271738905,2.297183909
14,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.703892632,0.698421671,0.701991948,0.700206809
14,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.70403551,0.698567423,0.702137472,0.700352448
14,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.64319233,0.636500305,0.640166943,0.638333624
14,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.158396049,0.097386797,0.096573525,0.096980161
14,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.171607445,0.105714158,0.104833235,0.105273696
14,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.163134874,0.100373757,0.099536219,0.099954988
14,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.030015293,0.04557369,0.044802533,0.045188111
14,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.029870389,0.045346545,0.044579046,0.044962795
14,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.032240974,0.049062578,0.04823523,0.048648904
14,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,1.286804069,1.244363633,1.218762183,1.231562908
14,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,1.369856136,1.326361682,1.298837131,1.312599407
14,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,1.349818552,1.306578396,1.279517823,1.293048109
14,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.435194162,0.42431799,0.428314824,0.426316407
14,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.43814932,0.427332594,0.431324737,0.429328666
14,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.422000059,0.410858471,0.41487625,0.41286736
14,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.179959858,0.110978821,0.110055128,0.110516975
14,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.171994298,0.105957998,0.105075093,0.105516546
14,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.174472314,0.107519932,0.106624338,0.107072135
14,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.031666251,0.048161665,0.047348827,0.047755246
14,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.03239117,0.049298019,0.048466879,0.048882449
14,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.033330264,0.050770104,0.049915257,0.050342681
14,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,1.47720696,1.432350109,1.402339811,1.41734496
14,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,1.479106698,1.434225737,1.40417145,1.419198594
14,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,1.357646674,1.314307171,1.287065335,1.300686253
14,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.462858326,0.452538654,0.456491571,0.454515112
14,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.50910086,0.499711415,0.503590923,0.501651169
14,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.523165859,0.51405935,0.517916529,0.515987939
14,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.177279391,0.109289279,0.108379311,0.108834295
14,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.178681661,0.110173153,0.109256005,0.109714579
14,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.172898054,0.10652765,0.105640118,0.106083884
14,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.035099013,0.053542724,0.052643222,0.053092973
14,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.029154519,0.044224376,0.04347495,0.043849663
14,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.033357056,0.050812102,0.049956578,0.05038434
14,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,1.42522056,1.381023472,1.352216938,1.366620205
14,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,1.566683857,1.52069145,1.488609282,1.504650366
14,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,1.384256278,1.34057907,1.312721079,1.326650074
14,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.475863036,0.46580497,0.469737243,0.467771106
14,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.483078931,0.473166022,0.477086839,0.47512643
14,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.489993722,0.480219913,0.484129753,0.482174833
14,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.171985693,0.105952574,0.105069713,0.105511143
14,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.168577134,0.103804103,0.102938697,0.1033714
14,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.176703276,0.108926144,0.108019127,0.108472636
14,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.031779869,0.048339768,0.047524061,0.047931915
14,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.033898921,0.051661507,0.050792303,0.051226905
14,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.031538246,0.047961009,0.047151403,0.047556206
14,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,1.465222246,1.420517494,1.390784706,1.4056511
14,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,1.545860066,1.500131934,1.468531949,1.484331942
14,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,1.448717511,1.404222222,1.374871608,1.389546915
14,NIST T1D,T1D 4,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.496320089,0.486673542,0.490573339,0.488623441
14,NIST T1D,T1D 4,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.520458497,0.511297525,0.515159002,0.513228264
14,NIST T1D,T1D 4,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.461674928,0.45133145,0.455286246,0.453308848
14,NIST T1D,T1D 5,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.162418027,0.099921916,0.099088049,0.099504982
14,NIST T1D,T1D 5,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.183695549,0.113333489,0.112390666,0.112862078
14,NIST T1D,T1D 5,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.168787684,0.103936816,0.103070332,0.103503574
14,NIST T1D,T1D 5,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.032087624,0.048822192,0.047998716,0.048410454
14,NIST T1D,T1D 5,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.034251688,0.052214491,0.051336381,0.051775436
14,NIST T1D,T1D 5,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.032907812,0.050107885,0.049263702,0.049685793
14,NIST T1D,T1D 5,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,1.483759415,1.438819407,1.408657384,1.423738396
14,NIST T1D,T1D 5,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,1.422845147,1.378678206,1.349926676,1.364302441
14,NIST T1D,T1D 5,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,1.540375521,1.494716994,1.463244006,1.4789805
14,NIST T1D,T1D 5,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.47316458,0.463052232,0.466988787,0.465020509
14,NIST T1D,T1D 5,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.464664933,0.454381603,0.458331652,0.456356628
14,NIST T1D,T1D 5,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.444896384,0.434215385,0.438196816,0.436206101
14,NIST T1D,T1D 6,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.165099234,0.101611925,0.100764328,0.101188127
14,NIST T1D,T1D 6,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.16659645,0.102555645,0.101700381,0.102128013
14,NIST T1D,T1D 6,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.160237837,0.098547707,0.097725003,0.098136355
14,NIST T1D,T1D 6,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.032059989,0.048778872,0.047956094,0.048367483
14,NIST T1D,T1D 6,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.030585957,0.046468239,0.045682675,0.046075457
14,NIST T1D,T1D 6,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.032569436,0.049577461,0.048741822,0.049159642
14,NIST T1D,T1D 6,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,1.502348873,1.457172945,1.426580478,1.441876712
14,NIST T1D,T1D 6,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,1.465172062,1.420467947,1.390736321,1.405602134
14,NIST T1D,T1D 6,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,1.38939362,1.345651214,1.317674265,1.33166274
14,NIST T1D,T1D 6,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.461144352,0.450790201,0.454745839,0.45276802
14,NIST T1D,T1D 6,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.446467683,0.435818292,0.43979723,0.437807761
14,NIST T1D,T1D 6,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.476890126,0.466852721,0.470783363,0.468818042
14,NIST YAA,yA-A 1,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.117203423,0.071422406,0.070820068,0.071121237
14,NIST YAA,yA-A 1,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.113112717,0.068843967,0.068262576,0.068553271
14,NIST YAA,yA-A 1,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.114160132,0.06950417,0.068917415,0.069210792
14,NIST YAA,yA-A 1,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.01691085,0.025031697,0.024591378,0.024811537
14,NIST YAA,yA-A 1,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.015469367,0.022772087,0.02236816,0.022570123
14,NIST YAA,yA-A 1,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.015410708,0.022680136,0.022277689,0.022478913
14,NIST YAA,yA-A 1,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.953351452,0.915142885,0.897262649,0.906202767
14,NIST YAA,yA-A 1,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.986981181,0.948345816,0.929686873,0.939016345
14,NIST YAA,yA-A 1,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,1.034627857,0.995387805,0.975625586,0.985506696
14,NIST YAA,yA-A 1,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.268728827,0.254503993,0.25876509,0.256634542
14,NIST YAA,yA-A 1,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.291270919,0.277499548,0.281724859,0.279612204
14,NIST YAA,yA-A 1,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.293195372,0.279462714,0.28368497,0.281573842
14,NIST YAA,yA-A 2,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.114445647,0.069684135,0.069095918,0.069390026
14,NIST YAA,yA-A 2,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.109859181,0.066793209,0.066228479,0.066510844
14,NIST YAA,yA-A 2,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.108116881,0.065695009,0.0651392,0.065417104
14,NIST YAA,yA-A 2,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.015602153,0.022980236,0.022572956,0.022776596
14,NIST YAA,yA-A 2,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.015498085,0.022817105,0.022412452,0.022614778
14,NIST YAA,yA-A 2,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.015034038,0.022089683,0.021696745,0.021893214
14,NIST YAA,yA-A 2,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.935376224,0.897395782,0.879931769,0.888663775
14,NIST YAA,yA-A 2,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.930096702,0.892183262,0.874841499,0.88351238
14,NIST YAA,yA-A 2,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.936377269,0.898384122,0.88089693,0.889640526
14,NIST YAA,yA-A 2,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.296533233,0.282867721,0.287084678,0.284976199
14,NIST YAA,yA-A 2,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.283658188,0.269733678,0.273971074,0.271852376
14,NIST YAA,yA-A 2,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.279470754,0.265462008,0.269706052,0.26758403
14,NIST YAA,yA-A 3,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.114872976,0.069953487,0.069363082,0.069658285
14,NIST YAA,yA-A 3,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.1223326,0.074655411,0.074026808,0.07434111
14,NIST YAA,yA-A 3,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.116665838,0.071083557,0.070483972,0.070783765
14,NIST YAA,yA-A 3,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.015952277,0.023529076,0.023112957,0.023321017
14,NIST YAA,yA-A 3,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.016199128,0.023916031,0.02349368,0.023704856
14,NIST YAA,yA-A 3,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.015954414,0.023532428,0.023116254,0.023324341
14,NIST YAA,yA-A 3,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.986690777,0.948059099,0.929406879,0.938732989
14,NIST YAA,yA-A 3,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.952476207,0.914278748,0.896418779,0.905348763
14,NIST YAA,yA-A 3,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.982558166,0.943978934,0.925422407,0.934700671
14,NIST YAA,yA-A 3,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 5500,QQQ,0.299005906,0.285390134,0.289603166,0.28749665
14,NIST YAA,yA-A 3,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 5500,QQQ,0.300057436,0.286462817,0.290674179,0.288568498
14,NIST YAA,yA-A 3,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 5500,QQQ,0.30241604,0.288868868,0.293076486,0.290972677
14,NIST YAA,yA-A 4,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.120318521,0.073385904,0.072767614,0.073076759
14,NIST YAA,yA-A 4,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.121588577,0.074186441,0.073561648,0.073874045
14,NIST YAA,yA-A 4,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 5500,QQQ,0.122348339,0.074665331,0.074036648,0.074350989
14,NIST YAA,yA-A 4,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 5500,QQQ,0.016790515,0.024843064,0.024405783,0.024624424
14,NIST YAA,yA-A 4,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 5500,QQQ,0.015681385,0.023104438,0.022695158,0.022899798
